Wall time,Step,Value
1729599098.697254,7785649,2.0
1729599190.8251436,7806636,17.0
1729599232.2069182,7816254,18.0
1729599269.8579621,7825664,16.0
1729599329.5905244,7838381,-3.0
1729599354.3237603,7844380,3.0
1729599416.9673178,7858986,21.0
1729599555.861675,7891426,17.0
1729599578.5694418,7896451,18.0
1729599602.4839048,7901319,19.0
1729599636.6633744,7909725,14.0
1729599668.3807557,7917481,14.0
1729599699.608181,7924849,18.0
1729599715.8132281,7928564,5.0
1729599764.6035955,7940454,1.0
1729599862.2996724,7962100,13.0
1729599943.3430824,7980371,11.0
1729599972.5910168,7987489,19.0
1729599983.2264926,7989996,14.0
1729600059.3642683,8007420,18.0
1729600155.4151573,8029763,20.0
1729600262.255463,8054484,2.0
1729600308.234274,8064883,16.0
1729600390.55442,8084255,9.0
1729600455.4816027,8099818,18.0
1729600518.8581755,8113924,19.0
1729600590.9181025,8130865,15.0
1729600624.502823,8138648,4.0
1729600640.101052,8142209,13.0
1729600710.4275641,8158465,9.0
1729600737.3659422,8165358,11.0
1729600753.9051478,8169058,-4.0
1729600763.920199,8171497,12.0
1729600808.291269,8182194,8.0
1729600820.7307003,8184951,15.0
1729600842.7602782,8189455,2.0
1729600872.4402463,8195770,12.0
1729600904.6547432,8203247,18.0
1729600920.0155191,8207276,17.0
1729600998.6686528,8226160,-5.0
1729601006.388607,8228017,19.0
1729601049.1377063,8237607,-1.0
1729601102.2894082,8249451,12.0
1729601116.1684356,8252864,8.0
1729601140.9528139,8259100,16.0
