Wall time,Step,Value
1729594213.5921772,6963800,231.0
1729594311.6299512,6986700,231.0
1729594313.5792935,6987200,231.0
1729594386.7913451,7003500,231.0
1729594430.1405926,7013700,231.0
1729594465.8607745,7022800,231.0
1729594479.514944,7026100,231.0
1729594510.1828108,7033000,231.0
1729594557.998988,7044100,231.0
1729594576.5718532,7047600,231.0
1729594623.813515,7058600,231.0
1729594638.3077297,7062300,231.0
1729594801.5255003,7099600,231.0
1729594860.474349,7114000,231.0
1729594868.8223243,7116100,231.0
1729594972.145274,7138900,231.0
1729594974.0973651,7139400,231.0
1729594992.5906692,7143800,231.0
1729594998.074684,7145100,231.0
1729595034.8023982,7154200,231.0
1729595092.7264578,7167600,231.0
1729595128.524502,7175200,231.0
1729595131.9890885,7175900,231.0
1729595156.9593842,7181400,231.0
1729595185.325093,7188200,231.0
1729595216.8418584,7196000,231.0
1729595235.9764013,7200700,231.0
1729595243.371731,7202400,231.0
1729595256.6828868,7205700,231.0
1729595299.5531046,7215700,231.0
1729595445.5895374,7249500,231.0
1729595477.901837,7256900,231.0
1729595496.9741147,7261300,231.0
1729595508.0807076,7263400,231.0
1729595545.0048373,7271600,231.0
1729595547.988571,7272400,231.0
1729595621.3431306,7290300,231.0
1729595705.4273946,7309000,231.0
1729595817.1166575,7335100,231.0
1729595831.7858088,7338600,231.0
1729595849.48423,7342100,231.0
1729595861.0358155,7344700,231.0
1729596068.4701056,7392500,231.0
1729596105.728803,7400500,231.0
1729596122.5137224,7404300,231.0
1729596206.6722221,7425400,231.0
1729596222.2714517,7429300,231.0
1729596254.6932645,7436600,231.0
1729596305.992734,7448700,231.0
1729596370.617854,7463900,231.0
1729596393.1721022,7468600,231.0
1729596406.4475622,7471600,231.0
1729596408.9935915,7472300,231.0
1729596417.3903148,7474400,231.0
1729596452.5185497,7483500,231.0
1729596453.1781833,7483700,231.0
1729596495.2639637,7495100,231.0
1729596512.4535913,7499300,231.0
1729596562.335926,7510700,231.0
1729596604.7365906,7521300,231.0
1729596636.0516126,7528300,231.0
1729596679.8713539,7539500,231.0
1729596728.4006772,7551900,231.0
1729596741.8464465,7555700,231.0
1729596779.6894612,7565800,231.0
1729596841.0326743,7580600,231.0
1729596882.1173484,7589800,231.0
1729596886.6073086,7591100,231.0
1729596906.0137143,7594700,231.0
1729596922.0945175,7598500,231.0
1729596931.927113,7600600,231.0
1729596996.8383915,7617000,231.0
1729597028.0386777,7624300,231.0
1729597050.3023438,7629800,231.0
1729597079.1987188,7636600,231.0
1729597101.7908337,7641300,231.0
1729597135.6046476,7648600,231.0
1729597254.1995945,7676100,231.0
1729597275.042093,7680600,231.0
1729597364.7928958,7701900,231.0
1729597365.2376218,7702000,231.0
1729597398.9939053,7710700,231.0
1729597476.8339467,7728800,231.0
1729597498.2506216,7733200,231.0
1729597522.6869228,7738800,231.0
1729597608.0458872,7759400,231.0
1729597674.0070157,7773800,231.0
1729597708.8001378,7781300,231.0
1729597717.663459,7783300,231.0
1729597764.3046753,7794600,231.0
1729597926.5615087,7830700,231.0
1729597947.6135345,7835600,231.0
1729597948.6614208,7835900,231.0
1729597967.3257477,7841000,231.0
1729598053.881881,7860700,231.0
1729598119.5848422,7875100,231.0
1729598157.6414201,7884000,231.0
1729598164.760918,7886100,231.0
1729598176.3585405,7889000,231.0
1729598200.7291055,7894500,231.0
1729598219.647136,7898700,231.0
1729598239.0366364,7903000,231.0
1729598260.1473198,7907600,231.0
1729598287.3159657,7913000,231.0
1729598297.4909053,7915000,231.0
1729598298.966,7915300,231.0
1729598329.4194937,7922400,231.0
1729598334.2838314,7923600,231.0
1729598366.7007184,7931800,231.0
1729598367.8688495,7932100,231.0
1729598397.2241259,7939100,231.0
1729598420.2173865,7943900,231.0
1729598470.591136,7954600,231.0
1729598475.4259791,7955600,231.0
1729598544.908069,7973900,231.0
1729598590.5268877,7986100,231.0
1729598624.6453977,7994900,231.0
1729598625.009136,7995000,231.0
1729598637.2607634,7997900,231.0
1729598663.4444158,8003100,231.0
1729598803.799425,8035500,231.0
1729598810.975693,8037800,231.0
1729598935.6064856,8066600,231.0
1729598963.4102426,8072600,231.0
1729599088.7491338,8105000,231.0
1729599107.568961,8109000,231.0
1729599192.936454,8127400,231.0
1729599202.3250618,8129400,231.0
1729599226.0339088,8134600,231.0
1729599496.0181785,8194300,231.0
1729599571.592793,8211600,231.0
1729599575.881101,8212600,231.0
1729599602.4842055,8216900,231.0
1729599603.0946531,8217000,231.0
1729599632.8089027,8223800,231.0
1729599710.9020317,8241600,231.0
